posting_id,role_category,city,company,salary_min,salary_max,posted_date,sql,python,power_bi,tableau,excel,azure,aws,spark,r,snowflake,dbt,genai_llm
5841755015,ai_engineer,Bengaluru,Tag,,,2026-08-14T16:34:08Z,False,False,False,False,False,False,False,False,False,False,False,False
5851435811,ai_engineer,Bengaluru,Danaher,,,2026-08-22T02:06:03Z,False,False,False,False,False,False,False,False,False,False,False,False
5837139469,ai_engineer,Hyderabad,Warner Bros. Discovery,,,2026-08-12T01:59:37Z,False,False,False,False,False,False,False,False,False,False,False,False
5852477533,ai_engineer,Hyderabad,Cotiviti India,,,2026-08-22T17:36:21Z,False,False,False,False,False,False,False,False,False,False,False,False
5823897179,ai_engineer,Bengaluru,DotKonnekt,,,2026-08-01T17:31:09Z,False,False,False,False,False,False,False,False,False,False,False,False
5837139239,ai_engineer,Mumbai,Kyndryl,,,2026-08-12T01:59:32Z,False,False,False,False,False,False,False,False,False,False,False,False
5828130323,ai_engineer,Hyderabad,S&P Global,,,2026-08-04T23:55:01Z,False,False,False,False,False,False,False,False,False,False,False,False
5830535448,ai_engineer,Delhi,Outlier,,,2026-08-06T19:53:10Z,False,False,False,False,False,False,False,False,False,False,False,False
5830533611,ai_engineer,West Bengal,Outlier,,,2026-08-06T19:52:30Z,False,False,False,False,False,False,False,False,False,False,False,False
5821438365,ai_engineer,Bengaluru,Dr Reddy's Foundation,,,2026-07-31T01:30:00Z,False,False,False,False,False,False,False,False,False,False,False,True
5834022002,ai_engineer,Bengaluru,Ellucian,,,2026-08-09T04:12:51Z,False,False,False,False,False,False,False,False,False,False,False,False
5846298711,ai_engineer,India,Genuin,,,2026-08-18T13:09:09Z,False,False,False,False,False,False,False,False,False,False,False,False
5834576909,ai_engineer,Maharashtra,Another Idea,,,2026-08-09T16:11:38Z,False,False,False,False,False,False,False,False,False,False,False,False
5846298299,ai_engineer,India,Allianz Services,,,2026-08-18T13:08:51Z,False,False,False,False,False,False,False,False,False,False,False,False
5785772642,ai_engineer,Delhi,RWS,,,2026-07-03T00:54:28Z,False,False,False,False,False,False,False,False,False,False,False,False
5785772320,ai_engineer,Delhi,RWS,,,2026-07-03T00:54:24Z,False,False,False,False,False,False,False,False,False,False,False,False
5785772098,ai_engineer,Delhi,RWS,,,2026-07-03T00:54:22Z,False,False,False,False,False,False,False,False,False,False,False,False
5785770664,ai_engineer,Delhi,RWS,,,2026-07-03T00:54:10Z,False,False,False,False,False,False,False,False,False,False,False,False
5831966519,ai_engineer,Bengaluru,Oracle,,,2026-08-07T17:56:37Z,False,False,False,False,False,False,False,False,False,False,False,True
5852477461,ai_engineer,Bengaluru,Eight,,,2026-08-22T17:36:15Z,False,False,False,False,False,False,False,False,False,False,False,False
5837139093,ai_engineer,Pune,Cornerstone OnDemand,,,2026-08-12T01:59:27Z,False,False,False,False,False,False,False,False,False,False,False,False
5838614260,ai_engineer,Bengaluru,Standard Chartered Bank,,,2026-08-12T22:00:54Z,False,False,False,False,False,False,False,False,False,False,False,False
5837139466,ai_engineer,Hyderabad,Warner Bros. Discovery,,,2026-08-12T01:59:37Z,False,False,False,False,False,False,False,False,False,False,False,False
5842123317,ai_engineer,India,Aarvian,,,2026-08-15T00:26:17Z,False,False,False,False,False,False,False,False,False,False,False,True
5785772741,ai_engineer,India,Novartis,,,2026-07-03T00:54:29Z,False,False,False,False,False,False,False,False,False,False,False,False
5850982511,ai_engineer,Madurai,Aurolab,,,2026-08-21T17:25:31Z,False,False,False,False,False,False,False,False,False,False,False,False
5829060214,ai_engineer,India,PALMONAS,,,2026-08-05T17:44:34Z,False,False,False,False,False,False,False,False,False,False,False,False
5856665240,ai_engineer,Bengaluru,Leap,,,2026-08-26T15:55:29Z,False,False,False,False,False,False,False,False,False,False,False,False
5854537713,ai_engineer,Chennai,Standard Chartered Bank,,,2026-08-25T00:07:27Z,False,False,False,False,False,False,False,False,False,False,False,False
5818522966,ai_engineer,Mumbai,Madzilla Studios,,,2026-07-28T21:17:29Z,False,False,False,False,False,False,False,False,False,False,False,True
5833435224,ai_engineer,India,MyOperator,,,2026-08-08T18:04:13Z,False,False,False,False,False,False,False,False,False,False,False,False
5833435013,ai_engineer,India,MyOperator,,,2026-08-08T18:03:06Z,False,False,False,False,False,False,False,False,False,False,False,False
5852164503,ai_engineer,India,Jabil,,,2026-08-22T12:06:29Z,False,False,False,False,False,False,False,False,False,False,False,False
5846300370,ai_engineer,India,Tech it!,,,2026-08-18T13:10:13Z,False,False,False,False,False,False,False,False,False,False,False,False
5830417501,ai_engineer,Noida,Jagran New Media,,,2026-08-06T17:51:44Z,False,False,False,False,False,False,False,False,False,False,False,False
5846723668,ai_engineer,Pune,Deutsche Bank,,,2026-08-18T18:03:43Z,False,False,False,True,False,False,False,False,False,False,False,False
5853621005,ai_engineer,India,SkillsCapital,,,2026-08-23T17:39:12Z,False,False,False,False,False,False,False,False,False,False,False,False
5854366334,ai_engineer,Mumbai,Trovex.ai,,,2026-08-24T17:43:17Z,False,False,False,False,False,False,False,False,False,False,False,False
5853620714,ai_engineer,Ahmedabad,Riseascend Technologies,,,2026-08-23T17:38:41Z,False,False,False,False,False,False,False,False,False,False,False,True
5849578660,ai_engineer,Bengaluru,Tata Consultancy Services,,,2026-08-20T17:58:11Z,False,False,False,False,False,False,False,False,False,False,False,True
5829060233,ai_engineer,Noida,Taglynk,,,2026-08-05T17:44:35Z,False,False,False,False,False,False,False,False,False,False,False,False
5849579029,ai_engineer,India,Amber,,,2026-08-20T17:58:27Z,False,False,False,False,False,False,False,False,False,False,False,False
5806136082,ai_engineer,Chennai,TECEZE,,,2026-07-18T18:07:29Z,False,False,False,False,False,False,False,False,False,False,False,False
5842114975,ai_engineer,India,Novartis,,,2026-08-15T00:04:09Z,False,False,False,False,False,False,False,False,False,False,False,False
5847959842,ai_engineer,Bengaluru,HP,,,2026-08-19T14:05:02Z,False,False,False,False,False,False,False,False,False,False,False,False
5841755576,ai_engineer,India,MyOperator,,,2026-08-14T16:34:45Z,False,False,False,False,False,False,False,False,False,False,False,False
5852477072,ai_engineer,India,TAAS Partners,,,2026-08-22T17:35:36Z,False,False,False,False,False,False,False,False,False,False,False,False
5846299152,ai_engineer,India,Acuity Analytics,,,2026-08-18T13:09:27Z,False,False,False,False,False,False,False,False,False,False,False,False
5833789458,ai_engineer,India,MyOperator,,,2026-08-09T00:02:04Z,False,False,False,False,False,False,False,False,False,False,False,False
5852036616,ai_engineer,Mumbai,Fin100X.AI | Maha AI,,,2026-08-22T09:33:33Z,False,False,False,False,False,False,False,False,False,False,False,False
5837139276,ai_engineer,Bengaluru,Standard Chartered Bank,,,2026-08-12T01:59:32Z,False,False,False,False,False,False,False,False,False,False,False,False
5855679761,ai_engineer,Delhi,Rawzor Technologies,,,2026-08-25T23:55:36Z,False,False,False,False,False,False,False,False,False,False,False,False
5854537735,ai_engineer,Bengaluru,Standard Chartered Bank,,,2026-08-25T00:07:28Z,False,False,False,False,False,False,False,False,False,False,False,False
5823898276,ai_engineer,India,DeepLLMData,,,2026-08-01T17:33:52Z,False,False,False,False,False,False,False,False,False,False,False,True
5837139683,ai_engineer,Bengaluru,Capco,,,2026-08-12T01:59:40Z,False,False,False,False,False,False,False,False,False,False,False,False
5857213519,ai_engineer,Mumbai,Brandmaker333 Media Solutions,,,2026-08-26T23:58:25Z,False,False,False,False,False,False,False,False,False,False,False,False
5831636957,ai_engineer,Chennai,Elsevier,,,2026-08-07T11:59:10Z,False,False,False,False,False,False,False,False,False,False,False,True
5785772347,ai_engineer,Chennai,Elsevier,,,2026-07-03T00:54:24Z,False,False,False,False,False,False,False,False,False,False,False,False
5857213117,ai_engineer,Mumbai,Seven N Half,,,2026-08-26T23:57:27Z,False,False,False,False,False,False,False,False,False,False,False,False
5837139135,ai_engineer,Chennai,Standard Chartered Bank,,,2026-08-12T01:59:28Z,False,False,False,False,False,False,False,False,False,False,False,False
5841754906,ai_engineer,India,MyOperator,,,2026-08-14T16:34:04Z,False,False,False,False,False,False,False,False,False,False,False,False
5853225983,ai_engineer,Bengaluru,Deutsche Bank,,,2026-08-23T08:07:04Z,False,False,False,False,False,False,False,False,False,False,False,False
5812528434,ai_engineer,Mumbai,Accenture,,,2026-07-23T22:17:17Z,False,False,False,False,False,False,False,False,False,False,False,False
5785772192,ai_engineer,Hyderabad,MSD,,,2026-07-03T00:54:23Z,False,False,False,False,False,False,False,False,False,False,False,False
5807167836,ai_engineer,Bengaluru,TMRW House of Brands,,,2026-07-19T18:13:25Z,False,False,False,False,False,False,False,False,False,False,False,False
5785770831,ai_engineer,India,Novartis,,,2026-07-03T00:54:11Z,False,False,False,False,False,False,False,False,False,False,False,False
5842123716,ai_engineer,Noida,Multiplier AI,,,2026-08-15T00:27:16Z,False,False,False,False,False,False,False,False,False,False,False,False
5834577082,ai_engineer,Mumbai,OpenText,,,2026-08-09T16:11:42Z,False,False,False,False,False,False,False,False,False,False,False,False
5827735907,ai_engineer,Bengaluru,meragoHealth,,,2026-08-04T17:45:21Z,False,False,False,False,False,False,False,False,False,False,False,False
5785773115,ai_engineer,Bengaluru,ABB,,,2026-07-03T00:54:32Z,False,False,False,False,False,False,False,False,False,False,False,False
5852476875,ai_engineer,India,SkillsCapital,,,2026-08-22T17:35:14Z,False,False,False,False,False,False,False,False,False,False,False,False
5841755230,ai_engineer,Hyderabad,Tech Cubes AI,,,2026-08-14T16:34:26Z,False,False,False,False,False,False,False,False,False,False,False,False
5853619738,ai_engineer,India,SkillsCapital,,,2026-08-23T17:37:26Z,False,False,False,False,False,False,False,False,False,False,False,False
5841754972,ai_engineer,Mumbai,Indian Institute of Creative Technologies,,,2026-08-14T16:34:06Z,False,False,False,False,False,False,False,False,False,False,False,False
5837138953,ai_engineer,Hyderabad,Cornerstone OnDemand,,,2026-08-12T01:59:19Z,False,False,False,False,False,True,False,False,False,False,False,True
5847959758,ai_engineer,Bengaluru,HP,,,2026-08-19T14:04:56Z,False,False,False,False,False,False,False,False,False,False,False,False
5785772003,ai_engineer,India,Novartis,,,2026-07-03T00:54:21Z,False,False,False,False,False,False,False,False,False,False,False,False
5822232545,ai_engineer,India,Persistent Systems,,,2026-07-31T15:27:16Z,False,False,False,False,False,False,False,False,False,False,False,False
5829060938,ai_engineer,Mumbai,Dailoqa,,,2026-08-05T17:46:13Z,False,False,False,False,False,False,False,False,False,False,False,False
5801462843,ai_engineer,Chennai,WPP Production,,,2026-07-15T23:39:50Z,False,False,False,False,False,False,False,False,False,False,False,False
5837139622,ai_engineer,Hyderabad,Warner Bros. Discovery,,,2026-08-12T01:59:39Z,False,False,False,False,False,False,False,False,False,False,False,False
5854532939,ai_engineer,Hyderabad,BlinkofAI,,,2026-08-24T23:42:58Z,False,False,False,False,False,False,False,False,False,False,False,False
5857213349,ai_engineer,India,Synthires,,,2026-08-26T23:57:38Z,False,False,False,False,False,False,False,False,False,False,False,False
5857213381,ai_engineer,Bengaluru,Synthires,,,2026-08-26T23:57:56Z,False,False,False,False,False,False,False,False,False,False,False,False
5838133996,ai_engineer,Mumbai,Cloudgov,,,2026-08-12T16:16:20Z,False,False,False,False,False,False,True,False,False,False,False,False
5853620973,ai_engineer,Jaipur,Savy clicK,,,2026-08-23T17:39:11Z,False,False,False,False,False,False,False,False,False,False,False,False
5849640652,ai_engineer,India,Novartis,,,2026-08-20T20:05:06Z,False,False,False,False,False,False,False,False,False,False,False,False
5808131584,ai_engineer,Bengaluru,Triomics,,,2026-07-20T18:27:38Z,False,False,False,False,False,False,False,False,False,False,False,False
5823897433,ai_engineer,Bengaluru,Flam,,,2026-08-01T17:31:28Z,False,False,False,False,False,False,False,False,False,False,False,True
5852477510,ai_engineer,India,Anlage Digital,,,2026-08-22T17:36:17Z,False,False,False,False,False,False,False,False,False,False,False,False
5801403314,ai_engineer,Mumbai,Simple Logic IT Private Limited,,,2026-07-15T22:28:01Z,False,False,False,False,False,False,False,False,False,False,False,False
5852164470,ai_engineer,Hyderabad,Cornerstone OnDemand,,,2026-08-22T12:06:25Z,False,False,False,False,False,False,False,False,False,False,False,False
5857168404,ai_engineer,Noida,Payomatix Technologies,,,2026-08-26T22:01:31Z,False,False,False,False,False,False,False,False,False,False,False,False
5841754898,ai_engineer,Chennai,Hyring®,,,2026-08-14T16:34:04Z,False,False,False,False,False,False,False,False,False,False,False,False
5820963602,ai_engineer,Chennai,CBTS,,,2026-07-30T15:25:13Z,False,False,False,False,False,False,False,False,False,False,False,False
5845683185,ai_engineer,India,Comergent AI,,,2026-08-18T05:08:28Z,False,False,False,False,False,False,False,False,False,False,False,False
5837139175,ai_engineer,Hyderabad,Cornerstone OnDemand,,,2026-08-12T01:59:28Z,False,False,False,False,False,False,False,False,False,False,False,False
5838614313,business_analyst,India,Capco,,,2026-08-12T22:00:57Z,False,False,False,False,False,False,False,False,False,False,False,False
5837139231,business_analyst,Bengaluru,Standard Chartered Bank,,,2026-08-12T01:59:31Z,False,False,False,False,False,False,False,False,False,False,False,False
5830301732,business_analyst,Bengaluru,ABB,,,2026-08-06T16:02:00Z,False,False,False,False,False,False,False,False,False,False,False,False
5838614414,business_analyst,Bengaluru,Capco,,,2026-08-12T22:01:01Z,False,False,False,False,False,False,False,False,False,False,False,False
5842115043,business_analyst,Chennai,Standard Chartered Bank,,,2026-08-15T00:04:22Z,False,False,False,False,False,False,False,False,False,False,False,False
5837139836,business_analyst,Chennai,Capco,,,2026-08-12T01:59:43Z,False,False,False,False,False,False,False,False,False,False,False,False
5815611056,business_analyst,India,Novartis,,,2026-07-25T23:45:21Z,False,False,False,False,False,False,False,False,False,False,False,False
5837139807,business_analyst,Hyderabad,Reckitt,,,2026-08-12T01:59:42Z,False,False,False,False,False,False,False,False,False,False,False,False
5809380560,business_analyst,Hyderabad,Invesco,,,2026-07-21T19:43:06Z,False,False,False,False,False,False,False,False,False,False,False,False
5837139548,business_analyst,Chennai,Capco,,,2026-08-12T01:59:38Z,False,False,False,False,False,False,False,False,False,False,False,False
5837139914,business_analyst,Bengaluru,Capco,,,2026-08-12T01:59:43Z,False,False,False,False,False,False,False,False,False,False,False,False
5825822961,business_analyst,India,Novartis,,,2026-08-02T21:53:35Z,False,False,False,False,False,False,False,False,False,False,False,False
5837139767,business_analyst,India,Capco,,,2026-08-12T01:59:41Z,False,False,False,False,False,False,False,False,False,False,False,False
5837139823,business_analyst,Hyderabad,Reckitt,,,2026-08-12T01:59:43Z,False,False,False,False,False,False,False,False,False,False,False,False
5837139431,business_analyst,India,Capco,,,2026-08-12T01:59:37Z,False,False,False,False,False,False,False,False,False,False,False,False
5846723391,business_analyst,Mumbai,Deutsche Bank,,,2026-08-18T18:03:38Z,False,False,False,False,False,False,False,False,False,False,False,False
5785772661,business_analyst,Hyderabad,MSD,,,2026-07-03T00:54:28Z,False,False,False,False,False,False,False,False,False,False,False,False
5785771031,business_analyst,Hyderabad,MSD,,,2026-07-03T00:54:13Z,False,False,False,False,False,False,False,False,False,False,False,False
5837138886,business_analyst,Hyderabad,Cornerstone OnDemand,,,2026-08-12T01:59:18Z,False,False,False,False,False,False,False,False,False,False,False,False
5846723135,business_analyst,Pune,Deutsche Bank,,,2026-08-18T18:03:33Z,False,False,False,False,False,False,False,False,False,False,False,False
5846723453,business_analyst,India,Moody's,,,2026-08-18T18:03:40Z,False,False,False,False,False,False,False,False,False,False,False,False
5812528420,business_analyst,Bengaluru,Accenture,,,2026-07-23T22:17:13Z,False,False,False,False,False,False,False,False,False,False,False,False
5812528354,business_analyst,Bengaluru,Accenture,,,2026-07-23T22:17:08Z,False,False,False,False,False,False,False,False,False,False,False,False
5846723378,business_analyst,Mumbai,Deutsche Bank,,,2026-08-18T18:03:38Z,False,False,False,False,False,False,False,False,False,False,False,False
5846723667,business_analyst,Mumbai,Deutsche Bank,,,2026-08-18T18:03:43Z,False,False,False,False,False,False,False,False,False,False,False,False
5846723110,business_analyst,Mumbai,Deutsche Bank,,,2026-08-18T18:03:33Z,False,False,False,False,False,False,False,False,False,False,False,False
5846723588,business_analyst,Mumbai,Deutsche Bank,,,2026-08-18T18:03:42Z,False,False,False,False,False,False,False,False,True,False,False,False
5822232374,business_analyst,Bengaluru,Artech Infosystem Private Limited,,,2026-07-31T15:27:06Z,False,False,False,False,False,False,False,False,False,False,False,False
5840636701,business_analyst,India,Azim Premji Foundation,,,2026-08-14T00:22:28Z,False,False,False,False,False,False,False,False,False,False,False,False
5834882820,business_analyst,India,Furlenco,,,2026-08-10T00:09:30Z,False,False,False,False,False,False,False,False,False,False,False,False
5851314119,business_analyst,Hyderabad,Coforge,,,2026-08-21T21:27:43Z,False,False,False,False,False,False,False,False,False,False,False,False
5829060820,business_analyst,Chennai,enGen Global,,,2026-08-05T17:46:06Z,False,False,False,False,False,False,False,False,False,False,False,False
5840637178,business_analyst,India,Suffescom Solutions Inc,,,2026-08-14T00:23:38Z,False,False,False,False,False,False,False,False,False,False,False,False
5845682804,business_analyst,Hyderabad,Saras Analytics,,,2026-08-18T05:07:47Z,False,False,False,False,False,False,False,False,False,False,False,False
5812352805,business_analyst,Delhi,The Chopras,,,2026-07-23T18:56:59Z,False,False,False,False,False,False,False,False,False,False,False,False
5837139699,business_analyst,Hyderabad,Reckitt,,,2026-08-12T01:59:40Z,False,False,False,False,False,False,False,False,False,False,False,False
5846723091,business_analyst,Mumbai,Deutsche Bank,,,2026-08-18T18:03:33Z,False,False,False,False,False,False,False,False,False,False,False,False
5846723625,business_analyst,Bengaluru,Deutsche Bank,,,2026-08-18T18:03:42Z,False,False,False,False,False,False,False,False,False,False,False,False
5857251209,business_analyst,India,Capco,,,2026-08-27T02:10:40Z,False,False,False,False,False,False,False,False,False,False,False,False
5837139835,business_analyst,Chennai,Capco,,,2026-08-12T01:59:43Z,False,False,False,False,False,False,False,False,False,False,False,False
5837139722,business_analyst,Mumbai,Capco,,,2026-08-12T01:59:41Z,False,False,False,False,False,False,False,False,False,False,False,False
5838675853,business_analyst,Jaipur,Egnoto,,,2026-08-13T00:15:55Z,False,False,False,False,False,False,False,False,False,False,False,False
5836227791,business_analyst,India,CODEMONK,600000.0,800000.0,2026-08-11T06:57:29Z,False,False,False,False,False,False,False,False,False,False,False,True
5796256176,business_analyst,Pune,AVIGNAAI PRIVATE LIMITED,,,2026-07-11T04:40:29Z,False,False,False,False,False,False,False,False,False,False,False,False
5826772660,business_analyst,Delhi,Innefu Labs Limited,1200000.0,1400000.0,2026-08-03T22:53:40Z,False,False,False,False,False,False,False,False,False,False,False,False
5758364393,business_analyst,India,Infotel UK,,,2026-06-10T16:21:44Z,False,False,False,False,False,False,False,False,False,False,False,False
5774786002,business_analyst,India,Egon Zehnder,,,2026-06-24T18:32:43Z,False,False,False,False,False,False,False,False,False,False,False,False
4725867393,business_analyst,Bengaluru,"Opalforce, Inc.",,,2024-06-07T16:37:08Z,False,False,False,False,False,False,False,False,False,False,False,False
5849257585,business_analyst,India,Arena Investors I Quaestor Advisors,,,2026-08-20T09:09:55Z,False,False,False,False,False,False,False,False,False,False,False,False
5851409035,business_analyst,India,Trigent Software Private Limited,3200000.0,3200000.0,2026-08-21T23:36:06Z,False,False,False,False,False,False,False,False,False,False,False,False
5849894192,business_analyst,Bengaluru,Acme Services Private Limited,1400000.0,1500000.0,2026-08-20T23:35:38Z,False,False,True,False,False,False,False,False,False,False,False,False
5854530951,business_analyst,Ahmedabad,Acme Services Private Limited,1700000.0,1800000.0,2026-08-24T23:36:30Z,False,False,False,False,False,False,False,False,False,False,False,False
5850376076,business_analyst,Gurugram,Egon Zehnder,,,2026-08-21T07:38:50Z,False,False,False,False,False,False,False,False,False,False,False,False
1509166858,business_analyst,Bengaluru,Lincode Labs India Pvt Ltd,400000.0,800000.0,2020-03-31T19:47:07Z,False,False,False,False,False,False,False,False,False,False,False,False
5846909378,business_analyst,India,NewVison,,,2026-08-18T20:42:48Z,False,False,False,False,False,False,False,False,False,False,False,False
5040689008,business_analyst,Bengaluru,ProPMO Services Private Limited,400000.0,800000.0,2025-02-07T12:24:34Z,False,False,False,False,False,False,False,False,False,False,False,False
4801532684,business_analyst,Tamil Nadu,xyz,,,2024-07-31T03:13:45Z,False,False,False,False,False,False,False,False,False,False,False,False
5828879931,business_analyst,Mumbai,Happiest Resume,600000.0,700000.0,2026-08-05T14:47:38Z,False,False,False,False,False,False,False,False,False,False,False,False
5821213653,business_analyst,Hyderabad,IKS Health,,,2026-07-30T20:48:29Z,False,False,False,False,False,False,False,False,False,False,False,False
5337950212,business_analyst,Hyderabad,Wissen Technology,,,2025-08-05T08:19:57Z,True,False,False,False,False,False,False,False,True,False,False,False
4686706417,business_analyst,Noida,Unknown,,,2024-05-10T07:39:01Z,False,False,False,False,False,False,False,False,False,False,False,False
5781956187,business_analyst,Gujarat,Sole Point,,,2026-06-30T14:52:24Z,False,False,False,False,False,False,False,False,False,False,False,False
3166190744,business_analyst,Hyderabad,PopcornApps,200000.0,1000000.0,2022-05-25T05:32:48Z,False,False,False,False,False,False,False,False,False,False,False,False
5794934960,business_analyst,Mumbai,Qualitykiosk Technologies Private Limited,,,2026-07-10T07:16:41Z,False,False,False,False,False,False,False,False,False,False,False,False
1788701062,business_analyst,Bengaluru,Presidency University,0.0,500000.0,2020-10-29T02:45:11Z,False,False,False,False,False,False,False,False,False,False,False,False
5830599367,business_analyst,Hyderabad,In Touch,,,2026-08-06T20:40:05Z,False,False,False,False,False,False,False,False,False,False,False,False
3900854302,business_analyst,Surat,Ebizz Infotech,120000.0,300000.0,2023-02-04T06:16:41Z,False,False,False,False,False,False,False,False,False,False,False,False
3710148607,business_analyst,Mumbai,Mithra Global,1200000.0,1300000.0,2022-11-22T05:54:55Z,False,False,False,False,False,False,False,False,False,False,False,False
5727082142,business_analyst,Bengaluru,MM Staffing & Career Consultants,,,2026-05-13T01:56:32Z,False,False,False,False,False,False,False,False,False,False,False,False
5719182260,business_analyst,Bengaluru,Redfoxa Careerlink Pvt Ltd,400000.0,450000.0,2026-05-05T12:11:01Z,False,False,False,False,False,False,False,False,False,False,False,False
5815241095,business_analyst,Bengaluru,Thomasmount Consulting,300000.0,550000.0,2026-07-25T15:56:47Z,False,False,False,False,False,False,False,False,False,False,False,False
5503836817,business_analyst,Surat,Vision Infotech,,,2025-11-20T00:58:11Z,False,False,False,False,False,False,False,False,False,False,False,False
2609531597,business_analyst,Coimbatore,Texila American University,0.0,700000.0,2021-11-04T03:52:47Z,False,False,False,False,False,False,False,False,False,False,False,False
5782687597,business_analyst,Bengaluru,SLK Software,,,2026-07-01T07:15:51Z,False,False,False,False,False,False,False,False,False,False,False,False
4755979420,business_analyst,Mumbai,Money Honey Financial Services Private Limited,300000.0,1000000.0,2024-06-28T10:26:34Z,False,False,False,False,False,False,False,False,False,False,False,False
3266737478,business_analyst,Bengaluru,Sigma Infosolutions,1200000.0,1500000.0,2022-06-28T06:28:21Z,False,False,False,False,False,False,False,False,False,False,False,False
5806704101,business_analyst,Pune,Exioms Technology,,,2026-07-19T07:23:32Z,False,False,False,False,False,False,False,False,False,False,False,False
5728412938,business_analyst,Delhi,Acura Solution,,,2026-05-14T02:25:13Z,False,False,False,False,True,False,False,False,False,False,False,False
5832798246,business_analyst,Pune,Coditas Technologies,,,2026-08-08T07:31:11Z,False,False,False,False,False,False,False,False,True,False,False,False
1171506747,business_analyst,Gurugram,Ixora Global Services,12.0,144.0,2019-06-05T21:12:02Z,False,False,False,False,False,False,False,False,False,False,False,False
5255506980,business_analyst,India,NeoGenCode Technologies Pvt Ltd,1000000.0,2200000.0,2025-06-18T05:21:07Z,False,False,False,False,False,False,False,False,False,False,False,False
5849525633,business_analyst,Ahmedabad,Nexuslink Services India Pvt ltd,450000.0,700000.0,2026-08-20T16:03:51Z,False,False,False,False,False,False,False,False,False,False,False,False
5796404549,business_analyst,Bengaluru,Aeries Technology,,,2026-07-11T07:17:46Z,False,False,False,False,False,False,False,False,False,False,False,False
5758900366,business_analyst,Hyderabad,InTouch CX,,,2026-06-11T02:17:54Z,False,False,False,False,False,False,False,False,False,False,False,False
5820989062,business_analyst,India,Tech Mahindra,,,2026-07-30T15:58:38Z,False,False,False,False,False,False,False,False,False,False,False,False
5829887321,business_analyst,Pune,ONIT,,,2026-08-06T07:31:54Z,False,False,False,False,False,False,False,False,False,False,False,False
5799557395,business_analyst,Srirangam,VDart,,,2026-07-14T12:05:11Z,False,False,False,False,False,False,False,False,False,False,False,False
5829800306,business_analyst,Bengaluru,Refining Skills Academy,,,2026-08-06T06:40:29Z,False,False,False,False,False,False,False,False,False,False,False,False
5629158866,business_analyst,Mohali,Dynarex Technologies PvtLtd,700000.0,900000.0,2026-02-14T10:57:23Z,False,False,False,False,False,False,False,False,False,False,False,False
4794473965,business_analyst,Noida,Vmultiply solutions,200000.0,400000.0,2024-07-25T10:51:47Z,False,False,False,False,False,False,False,False,False,False,False,False
5120355680,business_analyst,Bengaluru,Talhive,,,2025-04-01T01:23:35Z,False,False,False,False,True,False,False,False,False,False,False,False
3502543793,business_analyst,Bengaluru,Wolken Software,1500000.0,2500000.0,2022-09-20T07:05:20Z,False,False,False,False,False,False,False,False,False,False,False,False
4091518943,business_analyst,Surat,Ebizz Infotech,120000.0,300000.0,2023-05-10T15:58:30Z,False,False,False,False,False,False,False,False,False,False,False,False
5555120217,business_analyst,Pune,Innover Systems,600000.0,1000000.0,2025-12-25T10:26:03Z,False,False,False,False,False,False,False,False,False,False,False,False
5730732839,business_analyst,India,IBS Software,,,2026-05-16T02:18:52Z,False,False,False,False,False,False,False,False,False,False,False,False
5728332881,business_analyst,Gurugram,Acura Solution,,,2026-05-14T02:17:45Z,False,False,False,False,False,False,False,False,False,False,False,False
5727206444,business_analyst,Chennai,RECEX,,,2026-05-13T02:10:25Z,False,False,False,False,False,False,False,False,False,False,False,False
3433222166,business_analyst,Thane,Myrsa Technology Solutions,300000.0,500000.0,2022-08-26T06:41:27Z,False,False,False,False,False,False,False,False,False,False,False,False
2583051695,business_analyst,Mumbai,IRIS BUSINESS SERVICES LIMITED,0.0,600000.0,2021-10-27T08:24:59Z,False,False,False,False,False,False,False,False,False,False,False,False
5855248947,business_analyst,Hyderabad,Blackbaud India,,,2026-08-25T16:04:50Z,False,False,False,False,False,False,False,False,False,False,False,False
5856942808,business_analyst,India,Blackbaud,,,2026-08-26T20:44:08Z,False,False,False,False,False,False,False,False,False,False,False,False
5015650325,business_analyst,Pune,Forerunner Consultancy Services,,,2025-01-18T17:37:54Z,False,False,False,False,False,False,False,False,False,False,False,False
5699259929,business_analyst,India,EXL,,,2026-04-15T02:01:42Z,False,False,False,False,False,False,False,False,False,False,False,False
5782632521,business_analyst,Coimbatore,Diraa HR Services,,,2026-07-01T06:08:48Z,False,False,False,False,False,False,False,False,False,False,False,False
5329708622,business_analyst,Noida,Topcoder,,,2025-07-31T17:07:34Z,False,False,True,False,True,False,False,False,False,False,False,False
5832798190,business_analyst,Patna,Milestone Online Technology,,,2026-08-08T07:31:07Z,False,False,False,False,False,False,False,False,False,False,False,False
5832798160,business_analyst,Gurugram,Milestone Online Technology,,,2026-08-08T07:31:05Z,False,False,False,False,False,False,False,False,False,False,False,False
5832798189,business_analyst,Ludhiana,Milestone Online Technology,,,2026-08-08T07:31:07Z,False,False,False,False,False,False,False,False,False,False,False,False
5832798146,business_analyst,Pune,Milestone Online Technology,,,2026-08-08T07:31:04Z,False,False,False,False,False,False,False,False,False,False,False,False
5832798154,business_analyst,Kolkata,Milestone Online Technology,,,2026-08-08T07:31:05Z,False,False,False,False,False,False,False,False,False,False,False,False
5832798168,business_analyst,Bengaluru,Milestone Online Technology,,,2026-08-08T07:31:06Z,False,False,False,False,False,False,False,False,False,False,False,False
